"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.875","CO00978 FREEMAN",-107.428,40.7656,1353030,1353030,2.831,2.57492175157395,514.060565579016,6.5224794697956,2.8244775205302,"c(801501.94661759, 4518880.56256539)","dam"
"Point.876","CO00960 INDIAN WASH DET.",-108.5075,39.1286,3178558,3178558,17.796,57.39060822505,126.824857503591,3586.02300100049,14.2099769989995,"c(715499.017883638, 4333972.1685512)","dam"
"Point.877","CO01056 SPENCE",-106.8629,37.1128,17036283,17036283,2.536,13.4307483338265,17.677791732388,39.1753154185986,2.4968246845814,"c(867632.666075314, 4115400.50070747)","dam"
"Point.878","CO01267 CHAFFEE GULCH DETENTION DAM #6 - FDSA",-107.72,38.28,9769796,9769796,5.176,360.224156122884,1031.51255691812,4169.04043081232,1.00695956918768,"c(787121.741686119, 4241679.10336659)","dam"
"Point.879","CO01094 HATCHER",-107.1113,37.3127,17030888,17030888,4.898,20.2759778016062,116.233355203006,1052.23871747495,3.84576128252505,"c(844633.231118281, 4136669.44705356)","dam"
"Point.880","CO01092 TOTTEN",-108.5346,37.3608,3263061,3263061,5.347,268.415089615064,1550.81016771986,100.068444901595,5.24693155509841,"c(718298.483405513, 4138015.28437323)","dam"
"Point.881","CO01088 LOST CANYON",-108.4056,37.4347,18385459,18385459,3.611,16.988729677401,24.9986416664857,964.236559052725,2.64676344094728,"c(729523.740751007, 4146250.47342943)","dam"
"Point.882","NM00074 PIEDRA LUMBRE DET DAM 07",-111.11,35.83,20516767,20516767,2.389,540.425736064218,0,2388.58737256208,0.000412627437920143,"c(489720.870744701, 3964681.89708097)","dam"
"Point.883","UT00307 DESERT LAKE - DESERT LAKE DIKE",-110.78,39.3699,3910247,3910247,1.246,152.093586552928,0,234.709495953588,1.01129050404641,"c(519061.938580948, 4357952.79196719)","dam"
"Point.884","UT00043 BLANDING CITY NO. 4",-109.4966,37.6633,1399060,1399060,4.075,148.140872707221,143.896366191976,3595.14414395838,0.479855856041625,"c(632473.786239121, 4169443.42168755)","dam"
"Point.885","UT00567 DESERT LAKE - ALKALI LAKE",-110.7849,39.3599,3910343,3910343,18.42,139.029931507165,2507.07983328283,235.65666312948,18.1843433368705,"c(518654.718655669, 4356674.61601147)","dam"
"Point.886","UT00348 ROUNDY",-111.6783,38.0383,3276989,3276989,9.784,1.13035288232503,37.2859635423054,6171.53229399258,3.61246770600742,"c(440476.645800415, 4210281.95699259)","dam"
"Point.887","UT00569 DESERT LAKE - HOMESTEAD LAKE",-110.7833,39.3583,3910343,3910343,18.42,38.6208075238403,2422.43105269385,320.30544371846,18.0996945562815,"c(518644.684532655, 4356590.78083653)","dam"
"Point.888","UT00572 DESERT LAKE - WASH LAKE",-110.7833,39.3666,3910933,3910933,163.233,25.6015870324909,53.2006670267866,42.446860281809,163.190553139718,"c(518688.940221278, 4357468.68956762)","dam"
"Point.889","UT00568 DESERT LAKE - FAWN LAKE",-110.7666,39.3599,3910357,3910357,3.2,57.4351545746265,3087.16402415769,102.936233759258,3.09706376624074,"c(520146.756683871, 4356700.13425937)","dam"
"Point.890","UT10109 LAKE OOWAH DAM (FS)",-109.2738,38.5017,3378809,3378809,5.294,6.03835501009212,17.7475048639791,284.070568303952,5.00992943169605,"c(650528.633045779, 4262894.26372827)","dam"
"Point.891","UT10124 JOES VALLEY",-111.2702,39.2886,4877487,4877487,169.761,11.595460763869,18.1084589277545,2661.54817505682,167.099451824943,"c(476695.378101507, 4348827.18485634)","dam"
"Point.892","UT00571 DESERT LAKE - TAMARISK LAKE",-110.8,39.3633,24625548,24625548,49.852,45.2463773331066,72.0589365162212,26.3919311809617,49.825608068819,"c(517256.605233349, 4357148.89480708)","dam"
"Point.893","WY01241 POWERS STOCK",-110.26,41.4116,3196954,3196954,3.546,321.163851487589,0,3559.99808384985,0,"c(562092.665016204, 4584920.76671194)","dam"
"Point.894","WY01221 WARD BALL",-109.7008,42.7261,18331618,18331618,386.771,42.6926008689767,37.2106315599513,4784.26884483148,381.986731155169,"c(606338.748006561, 4731250.92889352)","dam"
"Point.895","CA10185 SENATOR WASH",-114.475,32.89,10005026,10005026,306213.594,752.338905551032,1490.54384836869,859.905068627491,306212.734094931,"c(175616.429686936, 3644664.80379275)","dam"
"Point.896","CO00237 CERRO",-107.6372,38.4466,9769070,9769070,4.082,313.586262375042,50.3130358885736,4049.77970610742,0.0322202938925829,"c(793259.926962451, 4260946.17038189)","dam"
"Point.897","AZ00046 CHEVELON CANYON",-110.8238,34.5113,21739376,21739376,179.971,87.6208358091557,111.383202564169,7291.94009666662,172.679059903333,"c(516159.048677396, 3818950.7746664)","dam"
"Point.898","AZ20033 WEST WELL CONTROL DAM",-109.34,32.35,21308441,21308441,100.522,165.130608735709,547.61442703791,4114.44400887923,96.4075559911208,"c(656363.165859384, 3580495.56734452)","dam"
"Point.899","AZ10380 POINT OF PINES",-109.7954,33.3672,21322223,21322223,40.866,19.976406897706,7.76220230601941,701.190392461996,40.164809607538,"c(612044.820155502, 3692637.02828376)","dam"
"Point.900","AZ10428 A1",-109.6212,34.0276,20486128,20486128,2.409,12.3687823723885,8.59904664084848,800.002819307777,1.60899718069222,"c(627280.547950902, 3766076.07062111)","dam"
"Point.901","AZ10429 SHUSH BEZAHZE (LITTLE BEAR)",-109.7246,34.0595,20486032,20486032,30.682,45.8559463947464,82.3638739739599,73.2494833880595,30.6087505166119,"c(617711.454279806, 3769531.8527557)","dam"
"Point.902","AZ10430 SHUSH BE TOU (BIG BEAR)",-109.7353,34.062,20486022,20486022,57.041,18.4134636098651,9.01363518268233,809.678511477306,56.2313214885227,"c(616709.81627853, 3769770.344803)","dam"
"Point.903","CO02843 CHRISTINE LAKE",-107.0461,39.3694,944010017,944010017,8.877,18.3678342263517,93.6246806293881,100.027737816092,8.77697226218391,"c(840659.393047986, 4365233.22617229)","dam"
"Point.904","CO02793 BEAR CREEK",-106.7866,40.4499,1357274,1357274,2.576,330.420416475362,140.465352331697,2455.48214662875,0.120517853371247,"c(857452.413982844, 4485917.56739936)","dam"
"Point.905","CO00687 ROCK GAP",-106.5005,39.9466,1237081,1237081,9.336,465.250167281819,485.130463684279,1246.70955749376,8.08929044250625,"c(884842.008842246, 4431776.13184548)","dam"
"Point.906","CO02531 THOMAS",-106.9688,37.3166,17035875,17035875,388.779,17.181823145511,820.901780558951,808.55075601156,387.970449243988,"c(857283.003997508, 4137625.64956756)","dam"
"Point.907","CO02642 BUCK PASTURE",-108.3305,37.7783,24650463,24650463,0.179,224.964340353304,0,180.064823144361,0,"c(735282.626422123, 4184705.59672072)","dam"
"Point.908","CO02060 DUNHAM",-108.3441,37.8183,18383555,18383555,3.553,4.49547916084596,4.81984487348945,1474.99673611851,2.07800326388149,"c(733774.519404018, 4188974.71232999)","dam"
"Point.909","CO02571 SKINNY FISH RESERVOIR",-107.2121,40.0321,1342916,1342916,2.149,15.2922804283908,34.6546210533819,969.687610098888,1.17931238990111,"c(823211.347884087, 4438188.69718838)","dam"
"Point.910","CO00083 GRAND MESA #6",-108.0772,39.0316,3230033,3230033,2.566,126.890035613541,499.520196672145,61.6207944822396,2.50437920551776,"c(753127.146903903, 4324359.56080439)","dam"
"Point.911","CO01063 HENDERSON LAKE",-107.727,37.5119,17014083,17014083,2.955,5.15637087876494,5.72190533227481,885.41167921454,2.06958832078546,"c(789293.878356588, 4156691.43034884)","dam"
"Point.912","CO01036 WILLOW CREEK",-106.9472,40.7916,1354444,1354444,65.754,16.3396914755987,317.797021059747,108.134876670089,65.6458651233299,"c(841952.903733521, 4523516.87401999)","dam"
"Point.913","CO00258 FRANK B. WATTERS",-107.2922,38.0883,3253589,3253589,240.49,52.0723225085512,1940.80858298686,503.607445057019,239.986392554943,"c(825249.73452068, 4222096.88153612)","dam"
"Point.914","NM00688 TODACHEENE",-108.8845,36.0947,1412047,1412047,0.201,15.7978069524345,175.190867176831,23.9674413943254,0.177032558605675,"c(690434.44689914, 3996522.06182366)","dam"
"Point.915","UT00132 HANCOCK-INACTIVE",-110.064,40.1424,3893813,3893813,2.758,5.91246873102165,2472.13846921426,295.690730173473,2.46230926982653,"c(579735.293742823, 4443978.15788402)","dam"
"Point.916","UT10122 HUNTINGTON NORTH WEST DIKE",-110.9538,39.349,4877695,4877695,6.416,947.473916731134,1293.45249732072,532.780462537441,5.88321953746256,"c(503096.620457688, 4355167.2094165)","dam"
"Point.917","WY01220 SUNSET",-110.0097,42.9508,18327022,18327022,4.018,54.2221334718234,88.9496417678183,19.3649732006537,3.99863502679935,"c(580729.10591449, 4755816.89546698)","dam"
"Point.918","WY01254 GUILD & DEAN",-110.6283,41.2116,3267792,3267792,28.188,287.856061253861,533.797698272216,89.482913638782,28.0985170863612,"c(530984.945957864, 4562541.91388622)","dam"
"Point.919","WY01234 KITCHEN",-110.0053,42.945,18325910,18325910,5.124,71.3690573636922,41.4466153186951,369.373179201448,4.75462682079855,"c(581186.330604613, 4755247.88935623)","dam"
"Point.920","CA10185 SENATOR WASH - SQUAW LAKE DIKE",-114.4778,32.9043,10004958,10004958,56.533,175.575171141417,798.279624817502,266.207161056408,56.2667928389436,"c(174713.440309126, 3646218.54779243)","dam"
